address,token_symbol,decimal
0xa1069A93B0E44cc42bDceC90D010746d1b65a65C,BCDC,18
0x43257DDCf6f22987062a7Dbe032Ffa67E4e0bB3a,HBTT,4
0xDF2C7238198Ad8B389666574f2d8bc411A4b7428,MFT,18
0x25a3DcABbf0070cb8E5BaAa62D576cF6643afb5b,ALMX,18
0xd0E818391623487BE25e89170eA0c40FF09c8278,Mmax,18
0xCc6773F710b7F2A2357e228609c114f8FAe04B61,igli,18
0x14748b93680046160a82466C6bE2454fAe5e5340,UNI-V2,18
0x748a9631baD6AF6D048aE66e2e6E3F44213Fb1E0,UNI-V2,18
0x53340a1EF3a0dDeBA1D94BBd1E2fF55936F0ea60,BARK,18
0xc34993c9aDf6a5AB3b4cA27dC71b9c7894A53974,CRVfrxETH-f,18
0x92B914f1DDcBb1D117a718E83C9ED7eB32fc44d1,ENK,18
0xFf4399AEf40c088466B6f2DD59957ED9010a9082,𝕏Ð,9
0x903352b58eEbfF001eD80781f7b87D5D08F8861c,RW,9
0xFFc63b9146967A1ba33066fB057EE3722221aCf0,A,18
0xB34Ab2f65c6e4F764fFe740ab83F982021Faed6d,BSG,18
0x330ADBac6f135871756D9514da3eBe4EB9E2F832,cTAROT,18
0xa211F450Ce88deb31D3F12Ae3C1EBf6b0e55A5d9,PRQBOOST,18
0xc87cee866ebdfc4F0E07E80157f0f4cBb7Ad329e,MPRINT,18
0x4f3AfEC4E5a3F2A6a1A411DEF7D7dFe50eE057bF,DGX,9
0x88417754Ff7062c10F4E3A4AB7E9F9D9cbDa6023,PEEPA,18
0x1712Aad2C773ee04bdC9114b32163c058321CD85,LIMIT,18
0x16945cD33CfF5F4f0b18bd6B397f95914724955a,sKONG,9
0xfc05987bd2be489ACCF0f509E44B0145d68240f7,ESS,18
0x7e85B369d170Ebf127367400B1F399cb18027309,EGG,18
0xAF4e629F231845e2c85701C846a43cb7135851ca,BOC,9
0x99c6e435eC259A7E8d65E1955C9423DB624bA54C,FMT,18
0xfF709449528B6fB6b88f557F7d93dEce33bca78D,ApeUSD,18
0xEeee2A2E650697d2A8e8BC990C2f3d04203bE06f,FP,18
0x6FC2f1044A3b9bB3e43A43EC8F840843Ed753061,ROBO,18
0xaDDb08416e1aD69D7bd6ca88215d1dAE25104f80,oWETHUSDC/USDC-31DEC21-1280P,8
0xF76018c130663F907f4Bfaa04999888f25b57099,FLOKI2.0,18
0x1caF8d0c9edA4403E4e51583c06c4F9720F596de,EQLP,18
0xa8707c6559ee946fe9Ee49fa4b60b2F7A7A4fea2,MLP,18
0xbA15D974C01540f70F6edc58CBff8001A696950d,DAO,9
0xCcdAe6aa60Eb981A45881cdFdA8763f7783c9e53,LOAN,6
0x41252E8691e964f7DE35156B68493bAb6797a275,dYFI,18
0xbCDa9E0658f4eECF56A0bd099e6DBc0C91f6A8c2,sil,8
0x9Fc2080a42eDCd0bA519e21d7882b7abD2c5D39b,XPro,9
0xC84Fb1F76cbdd3b3491E81FE3ff811248d0407e9,kmLINK/USDT-LINK,6
0x531842cEbbdD378f8ee36D171d6cC9C4fcf475Ec,variableDebtUSDT,6
0xE1BDA0c3Bfa2bE7f740f0119B6a34F057BD58Eba,WNK,18
0x7bA9caa5D19002618F1D93e691490377361D5E60,BXTB,6
0xd341d1680Eeee3255b8C4c75bCCE7EB57f144dAe,ONG,18
0x1DE3281692fEEaA81BAf571e3F74dC411AD78fE4,pETHOS,18
0xB886039421F24d5cCB1E602413fd10D00e5C0DCC,EGGD,9
0x4c1fdD98A179cb4ADe13e8f3C063B239c9D4335F,zETH,8
0x7163436b8EfFfB469F6BB81cc908b1661d4795e6,ESCO,18
0x0Ae8D75E6168420A7D52a791C2465b43307408b4,UNI-V2,18
0xB874921Bfc23e4800A72D0108458cB14ccd12601,PMC,18
0x9d1233cc46795E94029fDA81aAaDc1455D510f15,ZAI,18
0x8AE5B688dd34a308a22a8f2c3c24C67836F7C43D,EGF,9
0xDe52a16C6DB7914e6953E27A7df4Ce6A315f8b45,OUCHI,18
0x105CcEd8F692eB909881aA06B7D832D421c3aEAC,NPEPE,18
0x84c056acdcfEdC1AB79A32993Aa3125EEceF5d9a,PECHU,18
0x0ab87046fBb341D058F17CBC4c1133F25a20a52f,gOHM,18
0x8A0cdfaB62eD35b836DC0633482798421C81b3Ec,SPHRI,18
0x5507cf93D571B3Cc99Ae038F071cCb70640A2C14,AKIH,18
0x35101c731b1548B5e48bb23F99eDBc2f5c341935,BHSc$,18
0x38065653A685470F55a5df9b345C4019656e7F61,sWHBAR,8
0x4385328cc4D643Ca98DfEA734360C0F596C83449,TOMI,18
0x0417912b3a7AF768051765040A55BB0925D4DDcF,LID,18
0x97D0CfEB4FdE54B430307c9482d6f79C761Fe9B6,EPOCH,18
0x1791A80E6f677fa36749B0160a4dcaf35a782E5F,卧槽牛逼,18
0x26De6297088c8fF8b06Ba0E085C958EA397A0bd0,iLINK-WETH-24,18
0x42476F744292107e34519F9c357927074Ea3F75D,LOOM,18
0xDc7777C771a6e4B3A82830781bDDe4DBC78f320e,idleUSDCJunior,18
0x5dc944524d2091D5Abb4a9121cA205227f94D040,RABBY,9
0x898CA9B3ef8b6a30dA5fc7202f70E7992b3602B3,eqbPENDLE-LPT,18
0x3C4B6E6e1eA3D4863700D7F76b36B7f3D3f13E3d,VGX,8
0xc897b98272AA23714464Ea2A0Bd5180f1B8C0025,msETH-ETH-f,18
0x5f86558387293b6009d7896A61fcc86C17808D62,saddleUSD-V2,18
0x8eC3E4978E531565A46C22fbE0423Be1BB8E1156,zenzLOT,8
0x45B00EFE915A3a43E81E78885f1BcACD25af3D9A,THEND,18
0x9c354503C38481a7A7a51629142963F98eCC12D0,OGV,18
0x9e22B4f836a461ddC7765E5fAd693688e76E6069,CHAD,9
0x99BB69Ee1BbFC7706C3ebb79b21C5B698fe58EC0,DHB,18
0x521b84584cc381DD32233884459Bc29841c9bE77,GPT-4,18
0x41C37A4683d6a05adB31c39D71348A8403B13Ca9,CHN,18
0xd8bC0795afd6aA03DBF209FBb1F1DE1cf00517B3,PUBS,18
0x67466BE17df832165F8C80a5A120CCc652bD7E69,WOLF,18
0xC60e5F480E367d85C5FCc2298eB77D145A1B8383,DRUGS,8
0xB7037457de15fed6cbEcc0C62d5D610834b958Ec,WHIRL,18
0xb0ac070ae1f9BC564c1F4EA23bD2Ed0aF1B6BA5A,POOL-V1,18
0x7C72f41342d485D59A890528880a210ee7BFBb73,JCOIN,6
0x2075ab08D7C74EEE8776b3726661C2B55413D721,YieldX,18
0x668C50B1c7f46EFFBE3f242687071d7908AAB00A,CoShi,9
0x8176b059BD8f63aeB7e20282b12D243b4626E2AE,yvCurve-FRAX-crvUSD-f,18
0xcDcA1B81DbB543BAA92c97b701396Cd3bA315E5D,SHUEY,18
0x8ECaAb396a22Fc1FbaD6923831Ef0A37664FAa77,pBLUR,18
0xf3504E1ac58E333f013f1595c435C9EbEFd47eDE,Xii,8
0xa120199529228d39CFfb62De9dFAddBD4Ba9e337,ETHEREUM,18
0x5fE7A46D930a4EA1F596aB717626eeDDFA480D67,ETHB,9
0xBDba4b7707CEb9e3F025E6046D64b8Ec8f3B8DCb,Titcoin,9
0x1fDaB294EDA5112B7d066ED8F2E4E562D5bCc664,SPICE,18
0x1D09144F3479bb805CB7c92346987420BcbDC10C,cyUSD,18
0x53fD2342B43eCD24AEf1535BC3797F509616Ce8c,ANARCHY,9
0xb2b68F7785DAecf337749491c4A5FF9dE3C964eF,MSTR,18
0x34612903Db071e888a4dADcaA416d3EE263a87b9,arte,18
0x661ECF29b533E7d09F67F597aF77EEAf3cC6B1e7,NUDE,9
0x7ae075546e8042dC263FA0eb6519ce0a04EABB93,METAL,9
0x65Ee1361596439664059D1a5EF44014D08c95693,NEURALINK,18
0x78a5bBFB7806f0a90f6388Ec75d9E097b5B3CbCa,UNI-V2,18
0x818Ae48449DfdF908F7bb58f7aa2Ba16863f79dF,sWETH-USDC,18
0xEB94721976095D0b520D3c1028435Fe6f5fa3acD,MOON-V1-ETH-DIA,18
0xF44AD89bCb12FBe8910DeF9F9529CE91885Ad99D,DCVR,18
0x3352eB2fEbcA75E40aB8B028701473E2D7DE680A,Lola,18
0xd5E14c3867530f37acf608cf05e3eb35b406eE22,WAT,8
0x94F31aC896c9823D81cf9C2C93feCEeD4923218f,YFTE,18
0xE2c2080c56870ded2D5D6792B23d41cc85892C7e,MUSK,9
0x7f9A00E03c2E53A3aF6031C17A150DBeDaAab3dC,RTC,18
0x83448c8E9C643854f827406A76b346134Ce547c3,RIPTIDE,18
0x6C5024Cd4F8A59110119C56f8933403A539555EB,aSUSD,18
0xD8E3FB3b08eBA982F2754988d70D57eDc0055ae6,ZORA,9
0x40e9187078032AfE1a30cfcF76E4fe3D7aB5c6C5,AIX,18
0x70605a6457B0A8fBf1EEE896911895296eAB467E,xICHI,9
0xf5426843F197D949481f89D3abF23a210037a832,pDAI,8
0x329967b61f9397FcA3734dc96Ed9931a92d988AB,KINODER,18
0x12970E6868f88f6557B76120662c1B3E50A646bf,LADYS,18
0x4234fDC6C354805236498BCe11420a7cEaE7FfcF,SLP,18
0x57D5f53Cab3882edf7d2dd6F2E0D7B3300cccc98,STD,18
0xF03D5fC6E08dE6Ad886fCa34aBF9a59ef633b78a,CAPY,18
0x38Ec27c6F05a169e7eD03132bcA7d0cfeE93C2C5,GP,18
0x9Fd1d329BB687fef164F529f6F6DcD6f69e7b978,xPPAY,18
0x5d285F735998F36631F678FF41fb56A10A4d0429,MIX,18
0xD8eb58D76aF99547333cfEeb6a0f9bd1A63b6492,ETH MATIC-f,18
0x0a3415795Eab39f5ba66462C832Cd4b434e2c883,pLINK,18
0xdD69DB25F6D620A7baD3023c5d32761D353D3De9,GETH,18
0x2BF91c18Cd4AE9C2f2858ef9FE518180F7B5096D,KIWI,8
0xF122f1F6F5C0Be5e323a2b5eC108e22aEdB707d1,MICKEY,9
0x272F97b7a56a387aE942350bBC7Df5700f8a4576,aBAL,18
0xCEe97DB72B803ba82F8DEcB78155EE9b1CEd43B3,MIYA,9
0xE1FDcb0Da6E32EE900E041E19fEdBf8BAec197b9,UNI-V2,18
0x5FdBcD61bC9bd4B6D3FD1F49a5D253165Ea11750,oPEPE,8
0x50B275a15E4F5004AA96F972a30E6A9C718b203f,WSTOR,18
0xFFC97d72E13E01096502Cb8Eb52dEe56f74DAD7B,aAAVE,18
0x0E0E3094Fb8aD0337824dEa7192c8c38037De716,vDebtstETH,18
0xC8D9871a79551Ab4439C9E08f12962E3785f0437,COC,18
0xA415e9E13820cb373E40B6994D8a10E97356F917,LEVEN,18
0x9335C1863C7554f11222155D0326104c8862f646,DOGE0.5,18
0xe6bcB55f45aF6a2895FaDBD644cED981BfA825cb,KS2-RT,18
0xF016F07c9B0787a18C81dC562F32FFE70003cA3B,DOGE2.0,9
0x527331F3F550f6f85ACFEcAB9Cc0889180C6f1d5,cvxCrvFrax-f,18
0x692aCCdD8b86692427E0aa4752AE917Df01CC56F,SUNC,18
0x0aA7eFE4945Db24d95cA6E117BBa65Ed326e291A,OJA,18
0x1782bb88Ae0Aa07031bc05BBe2BD4150C9dA223a,CLICKART,9
0x297D33e17e61C2Ddd812389C2105193f8348188a,$TRDL,18
0x0e2298E3B3390e3b945a5456fBf59eCc3f55DA16,YAM,18
0x2C91D908E9fab2dD2441532a04182d791e590f2d,RG,18
0xBd2949F67DcdC549c6Ebe98696449Fa79D988A9F,eMTRG,18
0x8125afd067094cD573255f82795339b9fe2A40ab,WETH,18
0x1E053D89E08c24aA2CE5C5B4206744Dc2D7BD8F5,TT,18
0x9B0C67713790ae6CC68fAD9ee59eb14456649249,GLIZZY,18
0xB47ac409Fd451f89eaDaEfC4Cf1E76daf7Ae0650,YFD,18
0x48C1B2f3eFA85fbafb2ab951bF4Ba860a08cdBB7,HAND,0
0xeC21890967a8CEb3e55a3F79dAc4E90673ba3C2E,BEBE,8
0xCE7895C567Dcf7b950890dEA3360872524EECA41,TRUMP,18
0xB7Cfe05915Ef0c040c6ddE2007c9ddaB26259E04,MOLLY,18
0x24959F75d7BDA1884f1Ec9861f644821Ce233c7D,uUSDT,6
0xD1d92f1c5524d93ceD7Bf6F418c8bf8abf68aC66,BULL,18
0xAb43Ca296F7dAE6673B6deD9d0b2886BD196bF84,fUSD,8
0x6c972b70c533E2E045F333Ee28b9fFb8D717bE69,FRY,18
0x32296969Ef14EB0c6d29669C550D4a0449130230,B-stETH-STABLE,18
0x06Ff2b0D592EE9F6F83B9938c3a114ce762abA6C,pMOG,18
0x562E362876c8Aee4744FC2c6aaC8394C312d215d,OPTIMUS,9
0x3cBb7f5d7499Af626026E96a2f05df806F2200DC,PANDA,18
0x9BDfbeb2Cb07c08cbA1F9966c442b10e2c98d47B,JMJ,18
0xfF770E4c68e35DB85c6e0E89a43750eC02bDB2AC,oBTC,18
0x21fe646D1Ed0733336F2D4d9b2FE67790a6099D9,saUSDT,6
0x6C95F40e7e52fCFdaEe1aD607e86c63f8AF2E71d,ACO ETH-1440USDC-C-05FEB21-0800UTC,18
0x4C8341379E95f70c08Defb76C4F9C036525edc30,UNI-V2,18
0x372Ab75b51CAB03B8A1aa10b1cFbe180583C4c79,DPHI,9
0x2f08119C6f07c006695E079AAFc638b8789FAf18,yUSDT,6
0x08EA14017E135CAC7FB50a1834401122B9941033,T8T,10
0x23b586C0e79fb291ccb0244D468847EaE9Bb90f6,R4RE,18
0x3C1EE45e11E90fC20427BE5e6Db5FEe557f1E07f,SLEEP,18
0x53Bf63239B8C6354b81a8D235fB08e32FFBF22a9,XBOT,9
0x50d2dE5397D7c657C3d424634a2dDf4e0D73d789,BLISS,18
0x7fb7437217475DdDCd95aBd07d1029689d2A8991,RACER,18
0x06FF1a3B08b63E3b2f98A5124bFC22Dc0AE654d3,KASSIAHOTEL,18
0xCEBA2a8F6Ec221AEB5f3a7bcd15Cbc7e6a387bfb,PAN,18
0xd234BF2410a0009dF9c3C63b610c09738f18ccD7,DTR,8
0xB49C2c53261E95279F0Bdb1d0E53235d91EAb06A,GRUG,18
0xE58Cca1e2909312E2Ad7eDB7A3018A127C0FA20C,$SESE,18
0x53534B1Eb94B1aB905ff12BB99eaE504590C992e,KEK,18
0x73374Ea518De7adDD4c2B624C0e8B113955ee041,JGN,18
0xc1e81e7B8EBee5B9CD031428bD2C6A40C2d5518f,1LP-ETH-DRGN,18
0xBC19712FEB3a26080eBf6f2F7849b417FdD792CA,BORING,18
0x0fbf91A2282ADaaC4cCF0969b052b825FD3009C9,JINNI,18
0xbf15797BB5E47F6fB094A4abDB2cfC43F77179Ef,KlonX,18
0xB1ebF8F77ae002d487e7Bde22c6180be0AF6a3d4,sWETH,18
0x6dF3205b68A2d4Fbd3337a7726cB8fa5abe9DD7D,SLP,18
0x028f7886F3e937f8479efaD64f31B3fE1119857a,variableDebtEthcrvUSD,18
0xF55cD1e399e1cc3D95303048897a680be3313308,TRIO,8
0xe0c99ED6950ccb38347154aBD06E10eBa5A1f89a,BLUI,18
0x2577944fD4b556A99cC5aA0f072e4B944Aa088DF,ETHEREUM,8
0x69bBC3F8787d573F1BBDd0a5f40C7bA0Aee9BCC9,YUP,18
0x73454ACfdDb7a36A3cd8Eb171fBEa86c6a55E550,BUILD,9
0xEA18DC833653172BbE819fEb5320D9dA9f99799a,ELON2.0,18
0xB369dACa21eE035312176Eb8Cf9d88ce97E0aA95,SKOL,18
0xE149f2ead3485E7628462F5F8e97BaE2B53441be,Vine,9
0x4eCfC56672C7630B84dAc9C1f7407579715DE155,DUPE,18
0x3405A1bd46B85c5C029483FbECf2F3E611026e45,WOW,18
0xAA3573CC3761133375b0C504146B93F6827F945A,ATH,18
0x0C9c7712C83B3C70e7c5E11100D33D9401BdF9dd,WOMBAT,18
0x0dE8692a8bC62008600c4C5fBa7eC9Dd5be4a5A3,mevETHETH-f,18
0x9E78b8274e1D6a76a0dBbf90418894DF27cBCEb5,UniFi,18
0x4f49F8811844b85055814DdFA7528Bf456EbF2F6,NOVA,18
0xa1454f9c704AF96636F3A7532b9a04c411f85680,BSP,18
0x795A7e7a0F6B84eE1F2BC9e70a74Dbbb49Cef9A3,INU,18
0xe4b48B6bbAFcA1F82Ad2976E30A81c800C249Aa3,FATMOM,18
0x0e511Aa1a137AaD267dfe3a6bFCa0b856C1a3682,BPT,18
0x6b49b86Bc43D7a2DbF72b367144D0065A452f30b,TEST,9
0x291B812D84707EEB256D618C4c333Ff5F451321F,buniETH,18
0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA,GALA,8
0xA0CF46eb152656C7090e769916eb44a138aaa406,SPH,18
0xC4f6E93AEDdc11dc22268488465bAbcAF09399aC,HI,18
0x4CC19356f2D37338b9802aa8E8fc58B0373296E7,KEY,18
0x2eFD3C85FB08a1Bb901B1351f8BB596da7b4B711,FOUR,18
0x31Bb711de2e457066c6281f231fb473FC5c2afd3,VETH,18
0x728b3F6A79f226BC2108D21aBd9b455d679ef725,XRP2,7
0xCfBc8FCAAfF18DF47cD8b82F05d4D0692352c876,variableDebtSHIB,18
0xFeeB4D0f5463B1b04351823C246bdB84c4320CC2,GLDN,18
0x4cfF49d0A19ed6Ff845a9122fa912AbcFB1F68A6,WTK,18
0xb0dFd28d3CF7A5897C694904Ace292539242f858,LOTTO,18
0x9c7D4Fb43919DEf524C1a9d92FE836169eAF0615,Wolf,18
0xBDD6984C3179B099E9D383ee2F44F3A57764BF7d,auraGHO/USDT/USDC-vault,18
0x14DEe2bC3BdcC8eAA6CD412f1537d610FaB1cd3a,SDGE,18
0xfb243Bc5E98286E8560F17C3f6b48203AFE43139,PEEPO,9
0xF1dD8B1CBaD6c8D33F1D17c25af6733149023F0b,ShibaGirl,9
0x20CDECBF5d56870b4068a255580a58D068446c92,MONKEYS,9
0x6D7497751656618Fc38CfB5478994a20F7E235df,SPYRO,18
0xc8a78C14792E373a44390cc9696869eCbB045b05,UNI-V2,18
0xf59257E961883636290411c11ec5Ae622d19455e,FLOOR,9
0xDB7eB3edE973665b1BB9F3016861E3255062E4ED,MNFT,4
0x2b867efD2dE4Ad2B583Ca0CB3dF9C4040Ef4D329,LBlock,9
0x11ea45570857F77DB7742C698fCfF1C87B2E12dE,UNI-V2,18
0x769af5167A6E060bE22d7187e16e11304b512dDA,UNI-V2,18
0x5A164299C54806b764f4Bd86b50C284208E4Fb4D,BUNNI-LP,18
0xB8366948B4A3F07BcBf14EB1739daA42A26b07c4,VBIT,18
0xe848dbEF5F1b84d99dD305287AB18059820D15B9,QNTM,9
0x1A50FCeB7B6B9019A43E71083Ec17cfb918B0B29,0xAI,9
0x374CB8C27130E2c9E04F44303f3c8351B9De61C1,BAO,18
0xC5f43BE6ED4c9766dd53c035f2F07E63804bC209,HINU,18
0x16CC8367055aE7e9157DBcB9d86Fd6CE82522b31,VXL,18
0x627fee87d0D9D2c55098A06ac805Db8F98B158Aa,oLIT,18
0xdF574c24545E5FfEcb9a659c229253D4111d87e1,HUSD,8
0x5c4ac68aAc56eBe098D621Cd8CE9F43270Aaa355,bXIOT,6
0xF79EB8fb02E196B53d8051D573E0021D0f495eE1,Shina,18
0xc68251421eDDa00a10815E273fA4b1191fAC651b,crPICKLE,8
0x1B5CCFE776D42545b2fAa0E247123A71E7020B24,UNI-V2,18
0x1856BC58f5511269aFE2CA1e89Bf08CBDCD01100,BDS,18
0xF1182229B71E79E504b1d2bF076C15a277311e05,LBR,18
0x75C97384cA209f915381755c582EC0E2cE88c1BA,FINE,18
0x5eFCF69be10Ac5F6f88715d4366b62364DCA6eEe,ERUPTR,18
0xa66D0eE34D385bA5Dd90C2d684973338f54350ae,CAMILA,9
0xBd744b0f69ACA5A940839560Ef432eA8b61DD7ca,PEPEMARU,9
0xc261950593B55515069f8761bf5eCD7861845487,pYETH,18
0xDc49108ce5C57bc3408c3A5E95F3d864eC386Ed3,FOXy,18
0x3a3A65aAb0dd2A17E3F1947bA16138cd37d08c04,aETH,18
0x57b59f981730c6257dF57cF6F0D98283749A9Eeb,BUILD,18
0xEcD7a66e01ca783c0491D0bb70dd0d39575fd105,PZL,2
0x4123a133ae3c521FD134D7b13A2dEC35b56c2463,QRDO,8
0xe83cCfC5466e01D3633267b0acF4B319b9D4615f,DEGO,9
0xe6264Ca760b67A73803F5ba20fdb72e2A1700554,GPEPE,9
0x00000000e88649DD6AaB90088Ca25D772D4607d0,UDW,18
0xe6926E55BEeF959c5E9407991af01B748dC64A99,UNI-V2,18
0xae837EacBAE2a6bA166ce0DEd5C72340f212835c,XPRT,6
0x76e222b07C53D28b89b0bAc18602810Fc22B49A8,JOE,18
0x828b154032950C8ff7CF8085D841723Db2696056,STETHETH_C-f,18
0xf7D7cf9195eD7e1fDC0FB26E463618BC09C67c34,ppBEAM,18
0xafd16aFdE22D42038223A6FfDF00ee49c8fDa985,saDAI,18
0xcae516AA57D04EBf9b92813050282333F7587d2F,UNI,18
0x5D843Fa9495d23dE997C394296ac7B4D721E841c,RELAY,18
0x7566126f2fD0f2Dddae01Bb8A6EA49b760383D5A,1LP-ETH-DAI,18
0x3D2c816018BA19b436EE3c2AEf11214fC9Dbb38B,EVL,18
0xAba8cAc6866B83Ae4eec97DD07ED254282f6aD8A,YAMv2,24
0xe2512A2f19F0388aD3D7A5263eaA82AcD564827b,SHIDO,18
0xd450060C49Ad1dd090f2A198BE300e4e7b235f14,TESLA,10
0x913443cF9e0Cf544ea923AcF3B30fB4e587FA5D6,gm,9
0x420904134FfD1BadBD1Df179Fa7d02105D1D69bB,YYIBA,9
0xCcffCB6F02124931dd30E41515DD7b84Edeee3e5,LACY,18
0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,ENS,18
0x5a23d90cdEB30De09FaB5eD159Ec4B73FB475A61,ARSU,9
0xf9BbD9B68538274a7B2c9170c7A465346eCF1fA1,420,18
0x5AdB54432820A7CC378669ebAa0657a61cc206BC,ALUC,18
0x528B3e98c63cE21C6f680b713918E0F89DfaE555,DXO,18
0x3970B7659288cc4aEcf5b11F918Dc74825635160,GOAT,18
0x4b520c812E8430659FC9f12f6d0c39026C83588D,DG,18
0x6B89B97169a797d94F057F4a0B01E2cA303155e4,CHAD,18
0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,SNX,18
0x5043104ad0a087DE5b547911A1De13E05E55dcD2,LVL,18
0x631F9f0a8132348A8d4b851a5651E71006AE485E,dUNI,18
0x573bC48AA6F37B7187A0Ad5f49edda1F5C5A6e21,SXK,18
0x29e1a0CEF79DD93E284DF6004CE5c45D2E292D94,HULK,9
0x2791BfD60D232150Bff86b39B7146c0eaAA2BA81,BiFi,18
0xbd1848e1491d4308Ad18287A745DD4DB2A4BD55B,MOMA,18
0x3423661f16bC2A122b7924527C2Eb3A3016546C5,WSB,18
0x131bF51e864024DF1982F2cd7B1C786e1A005152,uP,18
0x2f956b2f801c6dad74E87E7f45c94f6283BF0f45,iUSDC,6
0xFE2786D7D1cCAb8B015f6Ef7392F67d778f8d8D7,PRQ,18
0x86152dF0a0E321Afb3B0B9C4deb813184F365ADa,crvUSDGHO-f,18
0x99cf786dad3C68019f9919D153A3F1F949A18171,NIOCTIB,9
0x8806926Ab68EB5a7b909DcAf6FdBe5d93271D6e2,UQC,18
0x4946Fcea7C692606e8908002e55A582af44AC121,FOAM,18
0xf34B1Db61ACa1a371fE97BAd2606c9f534fb9D7D,RBIS,18
0x416f1fe31E8be13897e7B1d80702Aaaf0ebBF491,CC,18
0x6EC467aa47a124190EA63265239C41dce8077B6a,ELON2.0,18
0x3F4fA4937E72991367DC32687BC3278f095E7EAa,variableDebtAmmDAI,18
0x91383A15C391c142b80045D8b4730C1c37ac0378,XST,9
0xa2036f15F47d6C85D9a9338390496032b9823Ce5,C3PO,18
0x9d409a0A012CFbA9B15F6D4B36Ac57A46966Ab9a,yvBOOST,18
0x9E976F211daea0D652912AB99b0Dc21a7fD728e4,MAP,18
0x00166a5b93FD4f87ecA1c267d31D82dF3f133a7F,ICB,18
0x5C5471e23e9Fd38df4B02Ab59aF16ccA86599D5B,oWETHUSDC/WETH-20AUG21-3000C,8
0xE1BA0FB44CCb0D11b80F92f4f8Ed94CA3fF51D00,aBAT,18
0xe09216F1d343Dd39D6Aa732a08036fee48555Af0,TRIB,18
0x5926E0C0CA9e240FA7F2668dABC6491920951BDF,DO2,18
0xB1e9157c2Fdcc5a856C8DA8b2d89b6C32b3c1229,ZEFU,18
0x426CA1eA2406c07d75Db9585F22781c096e3d0E0,MNE,8
0xbc16da9df0A22f01A16BC0620a27e7D6d6488550,PCT,18
0xe2353069f71a27bBbe66eEabfF05dE109c7d5E19,SEED,18
0xBf9e72eEb5adB8B558334c8672950B7a379D4266,CUBT,18
0x84E13785B5a27879921D6F685f041421C7F482dA,yvCurve-3pool,18
0x12f44795E746aE2b4f5d8bb80427ED8de2b56175,BOCI,9
0xD44FC10F34B260D4CE7aF7359012Ea4ae1967EBf,Mika,18
0x013062189dc3dcc99e9Cee714c513033b8d99e3c,INFRA,18
0x4D807509aECe24C0fa5A102b6a3B059Ec6E14392,ONE,18
0xeB78296D15FE4c39170762e636360E90B6C88DC7,COSMIC,18
0xd83C569268930fadAd4cdE6D0cB64450fef32b65,ICAP,18
0x059956483753947536204e89bfaD909E1a434Cc6,ML,18
0x9c8f6552beD5CDf5eb10e2d1B29c416316379fB2,Slth,18
0x19D1666f543D42ef17F66E376944A22aEa1a8E46,crCOMP,8
0xD043F70FF0634167Db1149b15E5668f5Be52D72C,BGC,18
0xf1a91C7d44768070F711c68f33A7CA25c8D30268,C3,18
0x195D98EBB69dF0DcE2eEE2A790550Ed84cCA25cE,PawZ,18
0xf80758aB42C3B07dA84053Fd88804bCB6BAA4b5c,UNI-V2,18
0x2F4404C4012476929b6503E1397707480bf23B7f,tAI,9
0x1254B1fd988A1168E44a4588bb503a867F8E410F,variableDebtDAI,18
0xE375672e9e101555e16C7D596b4716619E9D8403,BUGS,9
0x85F7cFe910393fB5593C65230622AA597e4223f1,NITEFEEDER,9
0x53F64bE99Da00fec224EAf9f8ce2012149D2FC88,NICE,18
0x0000A1c00009A619684135B824Ba02f7FbF3A572,ALCH,18
0x8f006D1e1D9dC6C98996F50a4c810F17a47fBF19,NSFW,18
0x02814F435dD04e254Be7ae69F61FCa19881a780D,PINA,18
0xD417c28aF20884088F600e724441a3baB38b22cc,darcWETH,18
0xF5f8472045c9177B545Ea05fdA73848291a3f8B8,GMT,18
0x2e19067Cbeb38d6554d31a1a83aefc4018A1688a,CBK,18
0x19042021329FDdcFBea5f934FB5b2670C91F7D20,TMM,6
0xa41A879bcFdd75983a987FD6b68fae37777e8b28,XEX,18
0x1294f4183763743c7c9519Bec51773fb3aCD78FD,FI,18
0x1B073382E63411E3BcfFE90aC1B9A43feFa1Ec6F,BEST,8
0x6D8f7Ac13E8c2944D27e0f9BC6aA0122f2eC1384,SUPER,18
0x27054b13b1B798B345b591a4d22e6562d47eA75a,AST,4
0xa44cAf71B15Ed2F7f233d95e54A0C35722bDCF22,SALP,18
0x808507121B80c02388fAd14726482e061B8da827,PENDLE,18
0xd7c49CEE7E9188cCa6AD8FF264C1DA2e69D4Cf3B,NXM,18
0xaeF420fd77477d9Dc8B46D704D44dD09d6c27866,CGV,6
0x6e2aA5bB90ac37D9006685AFc651ef067E1c7b44,unUSDT,8
0x3A0b022f32b3191D44E5847da12dc0B63fb07C91,SPELLFIRE,18
0x05D27CdD23E22ca63e7f9c7C6D1B79ede9C4fCF5,YFPI,18
0xaCe78D9BaB82b6B4783120Dba82aa10B040A14D9,pxCVXCVX-f,18
0x2F3d0d2317802A65FAAC6e4cd94067c37B4d4804,DCARD,9
0x16aB6ED897D04856Ff138122Db4b7767078a20F3,HXP,8
